gene_id	worst_effect
ENSSSAG00000007929	start_lost
ENSSSAG00000007993	nonsynonymous
ENSSSAG00000008000	synonymous
ENSSSAG00000008022	synonymous
ENSSSAG00000008042	nonsynonymous
ENSSSAG00000008141	synonymous
ENSSSAG00000011202	identical
ENSSSAG00000011369	inframe_deletion
ENSSSAG00000011431	identical
ENSSSAG00000011526	identical
ENSSSAG00000011632	frameshift
ENSSSAG00000012516	identical
ENSSSAG00000015849	identical
ENSSSAG00000015859	identical
ENSSSAG00000015876	identical
ENSSSAG00000015909	synonymous
ENSSSAG00000015951	identical
ENSSSAG00000017253	identical
ENSSSAG00000043313	synonymous
ENSSSAG00000047097	nonsynonymous
ENSSSAG00000047126	identical
ENSSSAG00000047917	nonsynonymous
ENSSSAG00000047920	identical
ENSSSAG00000047944	inframe_insertion
ENSSSAG00000048326	identical
ENSSSAG00000048335	frameshift
ENSSSAG00000048348	synonymous
ENSSSAG00000048374	nonsynonymous
ENSSSAG00000048493	frameshift
ENSSSAG00000051369	identical
ENSSSAG00000051384	nonsynonymous
ENSSSAG00000051395	inframe_insertion
ENSSSAG00000051419	synonymous
ENSSSAG00000051425	identical
ENSSSAG00000051480	identical
ENSSSAG00000052353	nonsynonymous
ENSSSAG00000052379	identical
ENSSSAG00000052616	frameshift
ENSSSAG00000055274	identical
ENSSSAG00000055293	identical
ENSSSAG00000055315	nonsynonymous
ENSSSAG00000055451	frameshift
ENSSSAG00000064323	identical
ENSSSAG00000064328	identical
ENSSSAG00000064384	nonsynonymous
ENSSSAG00000064701	synonymous
ENSSSAG00000065901	identical
ENSSSAG00000066140	identical
ENSSSAG00000001646	identical
ENSSSAG00000001656	identical
ENSSSAG00000001661	identical
ENSSSAG00000001704	nonsynonymous
ENSSSAG00000001807	synonymous
ENSSSAG00000001812	identical
ENSSSAG00000001813	identical
ENSSSAG00000001814	inframe_deletion
ENSSSAG00000001819	nonsynonymous
ENSSSAG00000001831	frameshift
ENSSSAG00000001836	identical
ENSSSAG00000001844	identical
ENSSSAG00000001965	identical
ENSSSAG00000003027	frameshift
ENSSSAG00000003090	identical
ENSSSAG00000003246	identical
ENSSSAG00000003249	identical
ENSSSAG00000003452	frameshift
ENSSSAG00000005467	nonsynonymous
ENSSSAG00000006192	frameshift
ENSSSAG00000042041	frameshift
ENSSSAG00000043526	frameshift
ENSSSAG00000066222	identical
ENSSSAG00000066246	synonymous
ENSSSAG00000066509	nonsynonymous
ENSSSAG00000066510	frameshift
ENSSSAG00000066513	identical
ENSSSAG00000066517	identical
ENSSSAG00000066584	frameshift
ENSSSAG00000067619	synonymous
ENSSSAG00000068693	nonsynonymous
ENSSSAG00000068694	identical
ENSSSAG00000068713	identical
ENSSSAG00000068863	identical
ENSSSAG00000068868	nonsynonymous
ENSSSAG00000069231	frameshift
ENSSSAG00000077242	frameshift
ENSSSAG00000077257	nonsynonymous
ENSSSAG00000077431	identical
ENSSSAG00000077474	identical
ENSSSAG00000077575	frameshift
ENSSSAG00000077654	inframe_insertion
ENSSSAG00000077700	synonymous
ENSSSAG00000078521	inframe_insertion
ENSSSAG00000078581	nonsynonymous
ENSSSAG00000079016	frameshift
ENSSSAG00000079023	identical
ENSSSAG00000079038	synonymous
ENSSSAG00000079049	nonsynonymous
ENSSSAG00000079053	identical
ENSSSAG00000079062	identical
ENSSSAG00000079240	identical
ENSSSAG00000079242	nonsynonymous
ENSSSAG00000079245	identical
ENSSSAG00000079262	identical
ENSSSAG00000079441	identical
ENSSSAG00000079455	frameshift
ENSSSAG00000079485	nonsynonymous
ENSSSAG00000079566	identical
ENSSSAG00000079588	identical
ENSSSAG00000079626	frameshift
ENSSSAG00000079688	identical
ENSSSAG00000079695	frameshift
ENSSSAG00000079698	identical
ENSSSAG00000079728	identical
ENSSSAG00000079741	identical
ENSSSAG00000079783	inframe_deletion
ENSSSAG00000079809	identical
ENSSSAG00000079844	nonsynonymous
ENSSSAG00000080124	identical
ENSSSAG00000080141	nonsynonymous
ENSSSAG00000080256	identical
ENSSSAG00000080263	identical
ENSSSAG00000080277	nonsynonymous
ENSSSAG00000080376	identical
ENSSSAG00000080402	identical
ENSSSAG00000080527	synonymous
ENSSSAG00000080537	synonymous
ENSSSAG00000080538	frameshift
ENSSSAG00000080539	identical
ENSSSAG00000080546	identical
ENSSSAG00000080552	identical
ENSSSAG00000080553	nonsynonymous
ENSSSAG00000080561	nonsynonymous
ENSSSAG00000080590	nonsynonymous
ENSSSAG00000080597	identical
ENSSSAG00000080607	identical
ENSSSAG00000080617	identical
ENSSSAG00000080626	nonsynonymous
ENSSSAG00000009868	frameshift
ENSSSAG00000009882	synonymous
ENSSSAG00000010135	frameshift
ENSSSAG00000015493	identical
ENSSSAG00000031025	frameshift
ENSSSAG00000031121	identical
ENSSSAG00000031199	nonsynonymous
ENSSSAG00000031405	nonsynonymous
ENSSSAG00000035069	identical
ENSSSAG00000035179	synonymous
ENSSSAG00000035430	frameshift
ENSSSAG00000036305	identical
ENSSSAG00000037381	identical
ENSSSAG00000042586	nonsynonymous
ENSSSAG00000042660	identical
ENSSSAG00000042818	identical
ENSSSAG00000042875	frameshift
ENSSSAG00000043684	identical
ENSSSAG00000043698	frameshift
ENSSSAG00000043728	nonsynonymous
ENSSSAG00000044023	identical
ENSSSAG00000044032	identical
ENSSSAG00000044065	identical
ENSSSAG00000044082	identical
ENSSSAG00000044091	frameshift
ENSSSAG00000044167	frameshift
ENSSSAG00000046452	synonymous
ENSSSAG00000046491	identical
ENSSSAG00000046502	identical
ENSSSAG00000046514	identical
ENSSSAG00000046552	identical
ENSSSAG00000046689	identical
ENSSSAG00000046692	identical
ENSSSAG00000046714	nonsynonymous
ENSSSAG00000046756	nonsynonymous
ENSSSAG00000047588	nonsynonymous
ENSSSAG00000047789	nonsynonymous
ENSSSAG00000056042	identical
ENSSSAG00000056043	identical
ENSSSAG00000056046	identical
ENSSSAG00000056100	identical
ENSSSAG00000063322	frameshift
ENSSSAG00000063329	synonymous
ENSSSAG00000063389	nonsynonymous
ENSSSAG00000063396	nonsynonymous
ENSSSAG00000063480	frameshift
ENSSSAG00000063489	frameshift
ENSSSAG00000063553	frameshift
ENSSSAG00000065635	stop_gained
ENSSSAG00000065639	identical
ENSSSAG00000065648	identical
ENSSSAG00000065654	identical
ENSSSAG00000065670	identical
ENSSSAG00000065731	nonsynonymous
ENSSSAG00000065944	frameshift
ENSSSAG00000075455	nonsynonymous
ENSSSAG00000075463	nonsynonymous
ENSSSAG00000075487	synonymous
ENSSSAG00000075600	identical
ENSSSAG00000075602	identical
ENSSSAG00000075603	identical
ENSSSAG00000075609	identical
ENSSSAG00000075611	identical
ENSSSAG00000075613	identical
ENSSSAG00000075624	nonsynonymous
ENSSSAG00000075640	identical
ENSSSAG00000075705	frameshift
ENSSSAG00000075727	frameshift
ENSSSAG00000076959	nonsynonymous
ENSSSAG00000077138	frameshift
ENSSSAG00000077147	identical
ENSSSAG00000077302	identical
ENSSSAG00000077304	identical
ENSSSAG00000077305	nonsynonymous
ENSSSAG00000077306	frameshift
ENSSSAG00000077312	identical
ENSSSAG00000077467	identical
ENSSSAG00000077506	synonymous
ENSSSAG00000078246	frameshift
ENSSSAG00000078611	identical
ENSSSAG00000078667	identical
ENSSSAG00000078714	synonymous
ENSSSAG00000000242	nonsynonymous
ENSSSAG00000000292	synonymous
ENSSSAG00000000364	identical
ENSSSAG00000000399	synonymous
ENSSSAG00000000411	nonsynonymous
ENSSSAG00000000678	nonsynonymous
ENSSSAG00000000942	identical
ENSSSAG00000000957	nonsynonymous
ENSSSAG00000000966	identical
ENSSSAG00000000971	frameshift
ENSSSAG00000001063	nonsynonymous
ENSSSAG00000001460	nonsynonymous
ENSSSAG00000001725	frameshift
ENSSSAG00000001730	identical
ENSSSAG00000001734	identical
ENSSSAG00000001783	identical
ENSSSAG00000001858	identical
ENSSSAG00000001879	identical
ENSSSAG00000001949	nonsynonymous
ENSSSAG00000001975	nonsynonymous
ENSSSAG00000001978	frameshift
ENSSSAG00000001983	identical
ENSSSAG00000001989	identical
ENSSSAG00000001991	identical
ENSSSAG00000001999	identical
ENSSSAG00000002002	identical
ENSSSAG00000002005	identical
ENSSSAG00000005754	identical
ENSSSAG00000002011	frameshift
ENSSSAG00000002029	identical
ENSSSAG00000002032	synonymous
ENSSSAG00000002037	synonymous
ENSSSAG00000002328	identical
ENSSSAG00000004018	inframe_insertion
ENSSSAG00000044585	identical
ENSSSAG00000079908	frameshift
ENSSSAG00000044609	nonsynonymous
ENSSSAG00000044625	synonymous
ENSSSAG00000044647	synonymous
ENSSSAG00000044902	identical
ENSSSAG00000044947	identical
ENSSSAG00000045433	synonymous
ENSSSAG00000070436	nonsynonymous
ENSSSAG00000070437	identical
ENSSSAG00000051916	identical
ENSSSAG00000070759	nonsynonymous
ENSSSAG00000070763	nonsynonymous
ENSSSAG00000070766	identical
ENSSSAG00000070777	identical
ENSSSAG00000071078	identical
ENSSSAG00000071101	synonymous
ENSSSAG00000071111	identical
ENSSSAG00000071153	identical
ENSSSAG00000071181	nonsynonymous
ENSSSAG00000071295	nonsynonymous
ENSSSAG00000073179	identical
ENSSSAG00000074857	identical
ENSSSAG00000074859	identical
ENSSSAG00000074872	identical
ENSSSAG00000074934	identical
ENSSSAG00000074940	frameshift
ENSSSAG00000074950	identical
ENSSSAG00000038914	identical
ENSSSAG00000074977	identical
ENSSSAG00000074992	frameshift
ENSSSAG00000074998	identical
ENSSSAG00000075007	identical
ENSSSAG00000075061	identical
ENSSSAG00000075065	identical
ENSSSAG00000075073	nonsynonymous
ENSSSAG00000075075	nonsynonymous
ENSSSAG00000075076	nonsynonymous
ENSSSAG00000075081	identical
ENSSSAG00000075084	synonymous
ENSSSAG00000075088	identical
ENSSSAG00000075091	synonymous
ENSSSAG00000075098	nonsynonymous
ENSSSAG00000075121	synonymous
ENSSSAG00000075202	identical
ENSSSAG00000075241	frameshift
ENSSSAG00000000221	identical
ENSSSAG00000000284	synonymous
ENSSSAG00000000518	identical
ENSSSAG00000000928	nonsynonymous
ENSSSAG00000001580	nonsynonymous
ENSSSAG00000001660	identical
ENSSSAG00000001758	identical
ENSSSAG00000001944	inframe_deletion
ENSSSAG00000001953	identical
ENSSSAG00000001962	start_lost
ENSSSAG00000002064	frameshift
ENSSSAG00000003786	nonsynonymous
ENSSSAG00000039918	start_lost
ENSSSAG00000041406	identical
ENSSSAG00000041421	nonsynonymous
ENSSSAG00000041455	identical
ENSSSAG00000042910	frameshift
ENSSSAG00000042914	identical
ENSSSAG00000042924	identical
ENSSSAG00000042944	identical
ENSSSAG00000043019	frameshift
ENSSSAG00000043614	identical
ENSSSAG00000043620	identical
ENSSSAG00000043659	identical
ENSSSAG00000043681	synonymous
ENSSSAG00000043705	identical
ENSSSAG00000044367	identical
ENSSSAG00000044398	nonsynonymous
ENSSSAG00000044653	nonsynonymous
ENSSSAG00000056279	nonsynonymous
ENSSSAG00000056286	identical
ENSSSAG00000056295	stop_gained
ENSSSAG00000056313	nonsynonymous
ENSSSAG00000056338	identical
ENSSSAG00000056342	synonymous
ENSSSAG00000056352	start_lost
ENSSSAG00000056361	synonymous
ENSSSAG00000056369	identical
ENSSSAG00000056385	nonsynonymous
ENSSSAG00000056389	inframe_deletion
ENSSSAG00000056390	identical
ENSSSAG00000056394	identical
ENSSSAG00000056401	nonsynonymous
ENSSSAG00000056405	identical
ENSSSAG00000056407	identical
ENSSSAG00000056412	identical
ENSSSAG00000056426	identical
ENSSSAG00000056437	identical
ENSSSAG00000056439	identical
ENSSSAG00000056444	frameshift
ENSSSAG00000056448	identical
ENSSSAG00000056516	frameshift
ENSSSAG00000062605	nonsynonymous
ENSSSAG00000063922	identical
ENSSSAG00000063937	frameshift
ENSSSAG00000063938	identical
ENSSSAG00000063942	identical
ENSSSAG00000063946	identical
ENSSSAG00000063950	nonsynonymous
ENSSSAG00000063976	nonsynonymous
ENSSSAG00000064008	frameshift
ENSSSAG00000064036	nonsynonymous
ENSSSAG00000064076	identical
ENSSSAG00000064083	inframe_insertion
ENSSSAG00000064113	synonymous
ENSSSAG00000064114	identical
ENSSSAG00000064120	synonymous
ENSSSAG00000064123	identical
ENSSSAG00000064186	frameshift
ENSSSAG00000067742	identical
ENSSSAG00000067745	identical
ENSSSAG00000067750	frameshift
ENSSSAG00000067752	nonsynonymous
ENSSSAG00000067758	synonymous
ENSSSAG00000067772	frameshift
ENSSSAG00000067777	inframe_insertion
ENSSSAG00000067779	identical
ENSSSAG00000067787	identical
ENSSSAG00000067805	identical
ENSSSAG00000067816	identical
ENSSSAG00000067945	identical
ENSSSAG00000071560	frameshift
ENSSSAG00000071568	frameshift
ENSSSAG00000071581	start_lost
ENSSSAG00000071632	identical
ENSSSAG00000071634	identical
ENSSSAG00000071636	identical
ENSSSAG00000037434	frameshift
ENSSSAG00000037707	frameshift
ENSSSAG00000039241	synonymous
ENSSSAG00000039292	synonymous
ENSSSAG00000039329	nonsynonymous
ENSSSAG00000039471	synonymous
ENSSSAG00000041602	identical
ENSSSAG00000041624	frameshift
ENSSSAG00000041825	identical
ENSSSAG00000041831	identical
ENSSSAG00000041857	identical
ENSSSAG00000041881	frameshift
ENSSSAG00000041897	nonsynonymous
ENSSSAG00000041902	synonymous
ENSSSAG00000041909	identical
ENSSSAG00000041917	identical
ENSSSAG00000042004	nonsynonymous
ENSSSAG00000042021	synonymous
ENSSSAG00000042058	frameshift
ENSSSAG00000042360	frameshift
ENSSSAG00000048232	identical
ENSSSAG00000051345	identical
ENSSSAG00000051350	identical
ENSSSAG00000051368	identical
ENSSSAG00000051389	identical
ENSSSAG00000051405	identical
ENSSSAG00000051667	frameshift
ENSSSAG00000064913	nonsynonymous
ENSSSAG00000017324	identical
ENSSSAG00000064930	identical
ENSSSAG00000065089	synonymous
ENSSSAG00000066032	identical
ENSSSAG00000066104	identical
ENSSSAG00000067166	inframe_insertion
ENSSSAG00000067171	inframe_insertion
ENSSSAG00000067281	identical
ENSSSAG00000071527	start_lost
ENSSSAG00000072879	frameshift
ENSSSAG00000073061	identical
ENSSSAG00000073123	identical
ENSSSAG00000073231	identical
ENSSSAG00000073246	identical
ENSSSAG00000073557	synonymous
ENSSSAG00000074037	frameshift
ENSSSAG00000080675	synonymous
ENSSSAG00000080682	identical
ENSSSAG00000080698	identical
ENSSSAG00000080711	identical
ENSSSAG00000080721	nonsynonymous
ENSSSAG00000080730	identical
ENSSSAG00000080741	identical
ENSSSAG00000080761	identical
ENSSSAG00000080769	start_lost
ENSSSAG00000080773	identical
ENSSSAG00000080789	identical
ENSSSAG00000080829	identical
ENSSSAG00000080834	frameshift
ENSSSAG00000080848	identical
ENSSSAG00000080898	nonsynonymous
ENSSSAG00000080968	nonsynonymous
ENSSSAG00000081082	identical
ENSSSAG00000081084	identical
ENSSSAG00000081096	synonymous
ENSSSAG00000081195	nonsynonymous
ENSSSAG00000081249	identical
ENSSSAG00000081250	identical
ENSSSAG00000081251	identical
ENSSSAG00000081269	identical
ENSSSAG00000081306	identical
ENSSSAG00000081307	identical
ENSSSAG00000081313	identical
ENSSSAG00000081318	identical
ENSSSAG00000081319	identical
ENSSSAG00000081324	identical
ENSSSAG00000081329	identical
ENSSSAG00000081335	nonsynonymous
ENSSSAG00000049450	identical
ENSSSAG00000049420	identical
ENSSSAG00000049378	identical
ENSSSAG00000049340	identical
ENSSSAG00000049310	identical
ENSSSAG00000049300	identical
ENSSSAG00000049280	identical
ENSSSAG00000049254	identical
ENSSSAG00000046454	identical
ENSSSAG00000046333	identical
ENSSSAG00000045290	identical
ENSSSAG00000041161	identical
ENSSSAG00000040945	identical
ENSSSAG00000040696	identical
ENSSSAG00000040447	identical
ENSSSAG00000040414	identical
ENSSSAG00000040309	identical
ENSSSAG00000040282	synonymous
ENSSSAG00000009136	frameshift
ENSSSAG00000008713	identical
ENSSSAG00000008707	identical
ENSSSAG00000008697	nonsynonymous
ENSSSAG00000008079	identical
ENSSSAG00000008041	identical
ENSSSAG00000008027	identical
ENSSSAG00000008002	identical
ENSSSAG00000007375	identical
ENSSSAG00000081635	identical
ENSSSAG00000081633	identical
ENSSSAG00000081598	identical
ENSSSAG00000081564	identical
ENSSSAG00000081560	identical
ENSSSAG00000081557	identical
ENSSSAG00000081554	identical
ENSSSAG00000081552	identical
ENSSSAG00000081550	nonsynonymous
ENSSSAG00000081469	nonsynonymous
ENSSSAG00000049587	identical
ENSSSAG00000049597	nonsynonymous
ENSSSAG00000049771	nonsynonymous
ENSSSAG00000058578	frameshift
ENSSSAG00000065261	identical
ENSSSAG00000065269	identical
ENSSSAG00000065304	identical
ENSSSAG00000065332	identical
ENSSSAG00000065908	nonsynonymous
ENSSSAG00000065915	synonymous
ENSSSAG00000047185	identical
ENSSSAG00000065947	identical
ENSSSAG00000066074	frameshift
ENSSSAG00000066077	identical
ENSSSAG00000066095	nonsynonymous
ENSSSAG00000066146	identical
ENSSSAG00000066164	identical
ENSSSAG00000066168	identical
ENSSSAG00000066173	synonymous
ENSSSAG00000066182	nonsynonymous
ENSSSAG00000066207	nonsynonymous
ENSSSAG00000066210	nonsynonymous
ENSSSAG00000066226	identical
ENSSSAG00000066227	identical
ENSSSAG00000066237	identical
ENSSSAG00000066255	identical
ENSSSAG00000066280	identical
ENSSSAG00000066296	synonymous
ENSSSAG00000066550	identical
ENSSSAG00000066971	nonsynonymous
ENSSSAG00000066980	identical
ENSSSAG00000066987	identical
ENSSSAG00000032091	identical
ENSSSAG00000067008	frameshift
ENSSSAG00000067016	identical
ENSSSAG00000067082	frameshift
ENSSSAG00000067083	identical
ENSSSAG00000067097	frameshift
ENSSSAG00000067130	nonsynonymous
ENSSSAG00000067144	inframe_deletion
ENSSSAG00000067149	synonymous
ENSSSAG00000000382	identical
ENSSSAG00000000487	frameshift
ENSSSAG00000000505	identical
ENSSSAG00000000515	identical
ENSSSAG00000000523	identical
ENSSSAG00000000528	identical
ENSSSAG00000000556	identical
ENSSSAG00000000616	identical
ENSSSAG00000000720	identical
ENSSSAG00000000818	nonsynonymous
ENSSSAG00000000839	identical
ENSSSAG00000000842	nonsynonymous
ENSSSAG00000000849	synonymous
ENSSSAG00000000853	start_lost
ENSSSAG00000000857	identical
ENSSSAG00000000869	identical
ENSSSAG00000000872	identical
ENSSSAG00000000880	frameshift
ENSSSAG00000000888	identical
ENSSSAG00000000894	frameshift
ENSSSAG00000000902	identical
ENSSSAG00000000929	identical
ENSSSAG00000000949	identical
ENSSSAG00000000963	identical
ENSSSAG00000001014	frameshift
ENSSSAG00000001018	identical
ENSSSAG00000001021	identical
ENSSSAG00000001027	identical
ENSSSAG00000001032	identical
ENSSSAG00000001039	synonymous
ENSSSAG00000001041	nonsynonymous
ENSSSAG00000001047	identical
ENSSSAG00000001060	inframe_insertion
ENSSSAG00000001095	nonsynonymous
ENSSSAG00000001196	nonsynonymous
ENSSSAG00000001226	identical
ENSSSAG00000001259	identical
ENSSSAG00000001267	identical
ENSSSAG00000001276	nonsynonymous
ENSSSAG00000001281	frameshift
ENSSSAG00000001285	frameshift
ENSSSAG00000001288	stop_gained
ENSSSAG00000001295	nonsynonymous
ENSSSAG00000001311	synonymous
ENSSSAG00000001324	nonsynonymous
ENSSSAG00000001355	identical
ENSSSAG00000001416	identical
ENSSSAG00000001424	identical
ENSSSAG00000001491	identical
ENSSSAG00000001746	identical
ENSSSAG00000001751	identical
ENSSSAG00000001756	identical
ENSSSAG00000001798	identical
ENSSSAG00000002048	synonymous
ENSSSAG00000002058	identical
ENSSSAG00000002067	identical
ENSSSAG00000002078	synonymous
ENSSSAG00000002099	identical
ENSSSAG00000002113	identical
ENSSSAG00000002119	identical
ENSSSAG00000002130	identical
ENSSSAG00000002136	nonsynonymous
ENSSSAG00000002150	synonymous
ENSSSAG00000002339	frameshift
ENSSSAG00000002627	identical
ENSSSAG00000000231	frameshift
ENSSSAG00000000260	identical
ENSSSAG00000000270	identical
ENSSSAG00000000277	nonsynonymous
ENSSSAG00000000286	synonymous
ENSSSAG00000000320	nonsynonymous
ENSSSAG00000000373	identical
ENSSSAG00000000406	inframe_deletion
ENSSSAG00000000496	identical
ENSSSAG00000000534	identical
ENSSSAG00000000712	nonsynonymous
ENSSSAG00000001001	identical
ENSSSAG00000001232	identical
ENSSSAG00000001237	inframe_deletion
ENSSSAG00000001243	nonsynonymous
ENSSSAG00000001245	identical
ENSSSAG00000001254	frameshift
ENSSSAG00000001275	identical
ENSSSAG00000001297	identical
ENSSSAG00000001307	frameshift
ENSSSAG00000001367	start_lost
ENSSSAG00000001488	frameshift
ENSSSAG00000001492	identical
ENSSSAG00000001498	identical
ENSSSAG00000001502	nonsynonymous
ENSSSAG00000001510	identical
ENSSSAG00000001514	identical
ENSSSAG00000001521	identical
ENSSSAG00000001537	identical
ENSSSAG00000001563	identical
ENSSSAG00000001554	start_lost
ENSSSAG00000001571	identical
ENSSSAG00000001578	inframe_deletion
ENSSSAG00000001599	frameshift
ENSSSAG00000001624	identical
ENSSSAG00000001665	identical
ENSSSAG00000001686	nonsynonymous
ENSSSAG00000001707	frameshift
ENSSSAG00000001724	identical
ENSSSAG00000001757	frameshift
ENSSSAG00000001774	identical
ENSSSAG00000001777	frameshift
ENSSSAG00000001780	identical
ENSSSAG00000001787	identical
ENSSSAG00000001801	identical
ENSSSAG00000001839	identical
ENSSSAG00000001843	frameshift
