feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ann1	gene:ENSSSAG00075015209	.	ann2	gene:ENSSSAG00000056213	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3851;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3145;note_split_or_merge_A=2;overlap_bp=1211;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015209	.	ann2	gene:ENSSSAG00000116601	.	antisense_overlap=0.0612;class=NotMapped;class_initial=NotMapped;exon_union_bp=3693;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=226;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015645	.	ann2	gene:ENSSSAG00000116601	.	best_coding=Yellow;best_jaccard_cds_phase=0.4484;best_jaccard_exon=0.4456;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2709;note_split_or_merge_B=2;overlap_bp=1254;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015654	.	ann2	gene:ENSSSAG00000088438	.	best_coding=Yellow;best_jaccard_cds_phase=0.4719;best_jaccard_exon=0.1519;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4390;overlap_bp=667;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015667	.	ann2	gene:ENSSSAG00000056332	.	best_coding=Green;best_jaccard_cds_phase=0.9977;best_jaccard_exon=0.6906;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6444;overlap_bp=2738;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015717	.	ann2	gene:ENSSSAG00000056465	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8496;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3239;overlap_bp=1995;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015733	.	ann2	gene:ENSSSAG00000086391	.	best_coding=Red;best_jaccard_cds_phase=0.3194;best_jaccard_exon=0.8025;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=2309;overlap_bp=1853;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015742	.	ann2	gene:ENSSSAG00000088956	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5166;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2176;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1244;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015751	.	ann2	gene:ENSSSAG00000088956	.	antisense_overlap=0.0147;class=NotMapped;class_initial=NotMapped;exon_union_bp=4568;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=67;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015742	.	ann2	gene:ENSSSAG00000056474	.	antisense_overlap=0.0422;class=NotMapped;class_initial=NotMapped;exon_union_bp=4001;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=169;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015751	.	ann2	gene:ENSSSAG00000056474	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6381;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3784;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1601;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075017033	.	ann2	gene:ENSSSAG00000056487	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8830;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2620;overlap_bp=1952;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017044	.	ann2	gene:ENSSSAG00000083733	.	best_coding=Yellow;best_jaccard_cds_phase=0.5795;best_jaccard_exon=0.3256;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2072;overlap_bp=658;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016410	.	ann2	gene:ENSSSAG00000056688	.	best_coding=Yellow;best_jaccard_cds_phase=0.7119;best_jaccard_exon=0.7119;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=354;overlap_bp=252;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018746	.	ann2	gene:ENSSSAG00000089943	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0789;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5818;overlap_bp=445;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075019231	.	ann2	gene:ENSSSAG00000056703	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2386;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3612;overlap_bp=977;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018750	.	ann2	gene:ENSSSAG00000091593	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2068;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1025;overlap_bp=212;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018757	.	ann2	gene:ENSSSAG00000056722	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7560;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4209;overlap_bp=3039;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018761	.	ann2	gene:ENSSSAG00000056738	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.4789;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=760;overlap_bp=364;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018764	.	ann2	gene:ENSSSAG00000056748	.	best_coding=Red;best_jaccard_cds_phase=0.1417;best_jaccard_exon=0.8071;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=5638;overlap_bp=2583;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015056	.	ann2	gene:ENSSSAG00000056815	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6823;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4611;overlap_bp=2700;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017845	.	ann2	gene:ENSSSAG00000058600	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3619;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3606;overlap_bp=1359;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017864	.	ann2	gene:ENSSSAG00000058609	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.9299;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1440;overlap_bp=1339;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017851	.	ann2	gene:ENSSSAG00000058622	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2081;overlap_bp=2081;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017876	.	ann2	gene:ENSSSAG00000087962	.	best_coding=NotMapped;best_jaccard_cds_phase=0.1029;best_jaccard_exon=0.0932;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=923;overlap_bp=86;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017880	.	ann2	gene:ENSSSAG00000099708	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0882;best_jaccard_exon=0.0882;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=306;overlap_bp=27;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017911	.	ann2	gene:ENSSSAG00000058764	.	best_coding=Yellow;best_jaccard_cds_phase=0.9627;best_jaccard_exon=0.9627;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=723;note_split_or_merge_A=2;overlap_bp=696;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017911	.	ann2	gene:ENSSSAG00000058781	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0965;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=7290;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=696;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075017919	.	ann2	gene:ENSSSAG00000058781	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3880;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=7290;note_split_or_merge_B=2;overlap_bp=1771;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075017894	.	ann2	gene:ENSSSAG00000112227	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4292;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=960;overlap_bp=412;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017906	.	ann2	gene:ENSSSAG00000120108	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.8860;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=351;overlap_bp=311;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017927	.	ann2	gene:ENSSSAG00000058806	.	best_coding=Red;best_jaccard_cds_phase=0.3956;best_jaccard_exon=0.8237;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4437;overlap_bp=2622;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018570	.	ann2	gene:ENSSSAG00000058840	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2236;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=7662;note_split_or_merge_A=2;overlap_bp=1713;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018570	.	ann2	gene:ENSSSAG00000093835	.	antisense_overlap=0.1760;class=NotMapped;class_initial=NotMapped;exon_union_bp=5922;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1042;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018574	.	ann2	gene:ENSSSAG00000093835	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0501;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5251;note_split_or_merge_B=2;overlap_bp=239;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015881	.	ann2	gene:ENSSSAG00000058866	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9909;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3305;overlap_bp=1476;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018653	.	ann2	gene:ENSSSAG00000059369	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8612;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2352;overlap_bp=1950;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018666	.	ann2	gene:ENSSSAG00000109696	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5695;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2725;note_split_or_merge_A=2;overlap_bp=1552;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018666	.	ann2	gene:ENSSSAG00000106222	.	antisense_overlap=0.0303;class=NotMapped;class_initial=NotMapped;exon_union_bp=6311;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=191;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018668	.	ann2	gene:ENSSSAG00000106222	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0343;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4469;note_split_or_merge_B=2;overlap_bp=186;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075018711	.	ann2	gene:ENSSSAG00000059749	.	best_coding=Green;best_jaccard_cds_phase=0.9863;best_jaccard_exon=0.5189;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3709;overlap_bp=1529;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018720	.	ann2	gene:ENSSSAG00000062253	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8967;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2822;overlap_bp=2466;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018730	.	ann2	gene:ENSSSAG00000099070	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1541;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4061;overlap_bp=305;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018672	.	ann2	gene:ENSSSAG00000059650	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9809;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=16356;note_split_or_merge_B=2;overlap_bp=13676;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075018736	.	ann2	gene:ENSSSAG00000059650	.	antisense_overlap=0.0038;class=NotMapped;class_initial=NotMapped;exon_union_bp=17792;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=67;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018736	.	ann2	gene:ENSSSAG00000062526	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6842;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2803;note_split_or_merge_A=2;overlap_bp=1690;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018741	.	ann2	gene:ENSSSAG00000062558	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7298;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2670;overlap_bp=1426;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015332	.	ann2	gene:ENSSSAG00000062587	.	best_coding=Yellow;best_jaccard_cds_phase=0.9263;best_jaccard_exon=0.9263;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1024;overlap_bp=792;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017937	.	ann2	gene:ENSSSAG00000062793	.	best_coding=Green;best_jaccard_cds_phase=0.9670;best_jaccard_exon=0.8995;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5052;overlap_bp=3475;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017964	.	ann2	gene:ENSSSAG00000063333	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8098;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2571;overlap_bp=1992;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017972	.	ann2	gene:ENSSSAG00000063338	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4522;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2209;overlap_bp=1091;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018153	.	ann2	gene:ENSSSAG00000063343	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5105;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4059;overlap_bp=2072;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017335	.	ann2	gene:ENSSSAG00000063356	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9857;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3412;overlap_bp=2168;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017349	.	ann2	gene:ENSSSAG00000063376	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6192;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3690;overlap_bp=2285;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017357	.	ann2	gene:ENSSSAG00000098425	.	best_coding=Yellow;best_jaccard_cds_phase=0.9286;best_jaccard_exon=0.2654;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2822;note_split_or_merge_A=2;overlap_bp=274;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017357	.	ann2	gene:ENSSSAG00000063441	.	antisense_overlap=0.0208;class=NotMapped;class_initial=NotMapped;exon_union_bp=4328;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=90;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075017376	.	ann2	gene:ENSSSAG00000063441	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6986;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2238;note_split_or_merge_B=2;overlap_bp=1600;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075017394	.	ann2	gene:ENSSSAG00000063461	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6096;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3994;overlap_bp=2188;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017399	.	ann2	gene:ENSSSAG00000121181	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1249;overlap_bp=1249;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017405	.	ann2	gene:ENSSSAG00000008946	.	best_coding=Yellow;best_jaccard_cds_phase=0.6243;best_jaccard_exon=0.9323;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3780;overlap_bp=2701;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017591	.	ann2	gene:ENSSSAG00000009656	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9961;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6015;overlap_bp=3433;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017684	.	ann2	gene:ENSSSAG00000099474	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3040;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2839;overlap_bp=863;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017695	.	ann2	gene:ENSSSAG00000009974	.	best_coding=Yellow;best_jaccard_cds_phase=0.8669;best_jaccard_exon=0.8669;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=9572;overlap_bp=3930;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017781	.	ann2	gene:ENSSSAG00000112565	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9070;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3279;overlap_bp=2974;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017785	.	ann2	gene:ENSSSAG00000010139	.	best_coding=Yellow;best_jaccard_cds_phase=0.8989;best_jaccard_exon=0.4214;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4003;overlap_bp=1381;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017793	.	ann2	gene:ENSSSAG00000117880	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1764;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2897;overlap_bp=458;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017800	.	ann2	gene:ENSSSAG00000014383	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5683;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3574;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1735;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075018861	.	ann2	gene:ENSSSAG00000014383	.	antisense_overlap=0.3700;class=NotMapped;class_initial=NotMapped;exon_union_bp=6032;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2232;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075017800	.	ann2	gene:ENSSSAG00000093001	.	antisense_overlap=0.2238;class=NotMapped;class_initial=NotMapped;exon_union_bp=5612;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1256;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018861	.	ann2	gene:ENSSSAG00000093001	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9137;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5133;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=4690;partner_countA=2;partner_countB=2;strand_match=1
